date,province_thai,province_eng,region_thai,region_eng,variable,value
01-10-21,เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,36480
01-10-21,ศรีสะเกษ,Sisaket ,ภาคใต้,south,no_tourist_occupied,7729
01-10-21,สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,14129
01-10-21,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,16911
01-10-21,บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,4176
01-10-21,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,24458
01-10-21,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,34785
01-10-21,สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,15960
01-10-21,ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,1925
01-10-21,อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,1607
01-10-21,หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_occupied,1353
01-10-21,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,no_tourist_all,535508
01-10-21,ลพบุรี,Lopburi ,ภาคกลาง,central,no_tourist_all,47834
01-10-21,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,no_tourist_all,161519
01-10-21,สระบุรี,Saraburi ,ภาคกลาง,central,no_tourist_all,62770
01-10-21,ชัยนาท,Chainat ,ภาคกลาง,central,no_tourist_all,25249
01-10-21,นครปฐม,Nakhon Pathom ,ภาคกลาง,central,no_tourist_all,37242
01-10-21,สิงห์บุรี,Sing Buri ,ภาคกลาง,central,no_tourist_all,15147
01-10-21,อ่างทอง,Ang Thong ,ภาคกลาง,central,no_tourist_all,15302
01-10-21,นนทบุรี,Nonthaburi ,ภาคกลาง,central,no_tourist_all,32482
01-10-21,ปทุมธานี,Pathum Thani ,ภาคกลาง,central,no_tourist_all,26324
01-10-21,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,no_tourist_all,30524
01-10-21,สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,no_tourist_all,20981
01-10-21,ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,no_tourist_all,192208
01-10-21,ราชบุรี,Ratchaburi ,ภาคกลาง,central,no_tourist_all,88889
01-10-21,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,no_tourist_all,467938
01-10-21,สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,no_tourist_all,44761
01-10-21,สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,no_tourist_all,112708
01-10-21,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,no_tourist_all,301889
01-10-21,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,no_tourist_all,262017
01-10-21,ชลบุรี,Chonburi ,ภาคตะวันออก,east,no_tourist_all,224103
01-10-21,จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,no_tourist_all,49181
01-10-21,ตราด,Trat ,ภาคตะวันออก,east,no_tourist_all,51815
01-10-21,นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,no_tourist_all,21362
01-10-21,ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,no_tourist_all,17246
01-10-21,ระยอง,Rayong ,ภาคตะวันออก,east,no_tourist_all,51424
01-10-21,สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,no_tourist_all,11217
01-10-21,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_all,91363
01-10-21,พัทลุง,Phatthalung ,ภาคใต้,south,no_tourist_all,3107
01-10-21,ตรัง,Trang ,ภาคใต้,south,no_tourist_all,7387
01-10-21,ระนอง,Ranong ,ภาคใต้,south,no_tourist_all,5367
01-10-21,ชุมพร,Chumphon ,ภาคใต้,south,no_tourist_all,7560
01-10-21,ปัตตานี,Pattani ,ภาคใต้,south,no_tourist_all,1157
01-10-21,ยะลา,Yala ,ภาคใต้,south,no_tourist_all,1327
01-10-21,นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,no_tourist_all,10942
01-10-21,นราธิวาส,Narathiwat ,ภาคใต้,south,no_tourist_all,1549
01-10-21,กระบี่,Krabi ,ภาคใต้,south,no_tourist_all,6644
01-10-21,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_all,9362
01-10-21,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_all,28887
01-10-21,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_all,9650
01-10-21,สตูล,Satun ,ภาคใต้,south,no_tourist_all,4965
01-10-21,กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,no_tourist_all,10935
01-10-21,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_all,116319
01-10-21,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_all,214715
01-10-21,พิจิตร,Phichit ,ภาคเหนือ,north,no_tourist_all,11935
01-10-21,นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,no_tourist_all,28921
01-10-21,ตาก,Tak ,ภาคเหนือ,north,no_tourist_all,23928
01-10-21,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,no_tourist_all,52678
01-10-21,พะเยา,Phayao ,ภาคเหนือ,north,no_tourist_all,21386
01-10-21,เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,no_tourist_all,84525
01-10-21,แพร่,Phrae ,ภาคเหนือ,north,no_tourist_all,19532
01-10-21,ลำปาง,Lampang ,ภาคเหนือ,north,no_tourist_all,28742
01-10-21,ลำพูน,Lamphun ,ภาคเหนือ,north,no_tourist_all,18167
01-10-21,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,no_tourist_all,33309
01-10-21,อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,no_tourist_all,16832
01-10-21,อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,no_tourist_all,4910
01-10-21,สุโขทัย,Sukhothai ,ภาคเหนือ,north,no_tourist_all,18172
01-10-21,น่าน,Nan ,ภาคเหนือ,north,no_tourist_all,57643
01-10-21,กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_all,31863
01-10-21,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_all,78172
01-10-21,ชัยภูมิ,Chaiyaphum ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_all,24350
01-10-21,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_all,22046
01-10-21,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_all,236917
01-10-21,บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_all,48708
01-10-21,มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_all,12910
01-10-21,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_all,38043
01-10-21,ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_all,17276
01-10-21,เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_all,83583
01-10-21,ศรีสะเกษ,Sisaket ,ภาคใต้,south,no_tourist_all,29110
01-10-21,สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_all,19225
01-10-21,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_all,29617
01-10-21,บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_all,7313
01-10-21,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_all,44698
01-10-21,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_all,60742
01-10-21,สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_all,37911
01-10-21,ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_all,6476
01-10-21,อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_all,4821
01-10-21,หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_all,3417
01-10-21,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,no_tourist_thai,483200
01-10-21,ลพบุรี,Lopburi ,ภาคกลาง,central,no_tourist_thai,47796
01-10-21,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,no_tourist_thai,160956
01-10-21,สระบุรี,Saraburi ,ภาคกลาง,central,no_tourist_thai,62680
01-10-21,ชัยนาท,Chainat ,ภาคกลาง,central,no_tourist_thai,25249
01-10-21,นครปฐม,Nakhon Pathom ,ภาคกลาง,central,no_tourist_thai,37188
01-10-21,สิงห์บุรี,Sing Buri ,ภาคกลาง,central,no_tourist_thai,15124
01-10-21,อ่างทอง,Ang Thong ,ภาคกลาง,central,no_tourist_thai,15302
01-10-21,นนทบุรี,Nonthaburi ,ภาคกลาง,central,no_tourist_thai,32370
01-10-21,ปทุมธานี,Pathum Thani ,ภาคกลาง,central,no_tourist_thai,26147
01-10-21,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,no_tourist_thai,30346
01-10-21,สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,no_tourist_thai,20981
01-10-21,ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,no_tourist_thai,192208
01-10-21,ราชบุรี,Ratchaburi ,ภาคกลาง,central,no_tourist_thai,88772
01-10-21,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,no_tourist_thai,467816
01-10-21,สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,no_tourist_thai,44761
01-10-21,สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,no_tourist_thai,112708
01-10-21,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,no_tourist_thai,301778
01-10-21,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,no_tourist_thai,261857
01-10-21,ชลบุรี,Chonburi ,ภาคตะวันออก,east,no_tourist_thai,223216
01-10-21,จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,no_tourist_thai,49069
01-10-21,ตราด,Trat ,ภาคตะวันออก,east,no_tourist_thai,51639
01-10-21,นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,no_tourist_thai,21362
01-10-21,ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,no_tourist_thai,17246
01-10-21,ระยอง,Rayong ,ภาคตะวันออก,east,no_tourist_thai,51159
01-10-21,สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,no_tourist_thai,10519
01-10-21,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_thai,64142
01-10-21,พัทลุง,Phatthalung ,ภาคใต้,south,no_tourist_thai,3107
01-10-21,ตรัง,Trang ,ภาคใต้,south,no_tourist_thai,7387
01-10-21,ระนอง,Ranong ,ภาคใต้,south,no_tourist_thai,5367
01-10-21,ชุมพร,Chumphon ,ภาคใต้,south,no_tourist_thai,7560
01-10-21,ปัตตานี,Pattani ,ภาคใต้,south,no_tourist_thai,1157
01-10-21,ยะลา,Yala ,ภาคใต้,south,no_tourist_thai,1327
01-10-21,นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,no_tourist_thai,10942
01-10-21,นราธิวาส,Narathiwat ,ภาคใต้,south,no_tourist_thai,1549
01-10-21,กระบี่,Krabi ,ภาคใต้,south,no_tourist_thai,6408
01-10-21,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_thai,9358
01-10-21,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_thai,21873
01-10-21,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_thai,6323
01-10-21,สตูล,Satun ,ภาคใต้,south,no_tourist_thai,4960
01-10-21,กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,no_tourist_thai,10935
01-10-21,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_thai,115525
01-10-21,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_thai,212787
01-10-21,พิจิตร,Phichit ,ภาคเหนือ,north,no_tourist_thai,11935
01-10-21,นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,no_tourist_thai,28763
01-10-21,ตาก,Tak ,ภาคเหนือ,north,no_tourist_thai,23928
01-10-21,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,no_tourist_thai,52480
